Event.Date,Shape,Location,State,Country,Source,USA,
5/13/2016,Triangle ,Bow ,NH ,USA ,NUFORC,1,
5/12/2016,Triangle ,Stateline ,NV ,USA ,NUFORC,1,
5/12/2016,Triangle ,Elsmere ,DE ,USA ,NUFORC,1,
5/12/2016,Triangle ,Everett ,WA ,USA ,NUFORC,1,
5/11/2016,Triangle ,Medford ,OR ,USA ,NUFORC,1,
5/10/2016,Triangle ,Johnson City ,NY ,USA ,NUFORC,1,
5/10/2016,Triangle ,East of Kingman (E of, rural) ,KS ,USA ,NUFORC,1
5/9/2016,Triangle ,Greeley ,CO ,USA ,NUFORC,1,
5/9/2016,Triangle ,Greeley ,CO ,USA ,NUFORC,1,
5/9/2016,Triangle ,Maxton ,NC ,USA ,NUFORC,1,
5/6/2016,Triangle ,Sebring ,FL ,USA ,NUFORC,1,
5/6/2016,Triangle ,Hertford ,NC ,USA ,NUFORC,1,
5/3/2016,Triangle ,Mantua ,OH ,USA ,NUFORC,1,
5/3/2016,Triangle ,Evans ,CO ,USA ,NUFORC,1,
5/3/2016,Triangle ,Nashua ,NH ,USA ,NUFORC,1,
5/2/2016,Triangle ,Springdale ,AR ,USA ,NUFORC,1,
5/1/2016,Triangle ,Greeley ,CO ,USA ,NUFORC,1,
4/30/2016,Triangle ,Easton ,PA ,USA ,NUFORC,1,
4/29/2016,Triangle ,Hart ,MI ,USA ,NUFORC,1,
4/29/2016,Triangle ,Yorkville ,IL ,USA ,NUFORC,1,
4/28/2016,Triangle ,St. Petersburg ,FL ,USA ,NUFORC,1,
4/27/2016,Triangle ,Alto ,NM ,USA ,NUFORC,1,
4/26/2016,Triangle ,New Orleans ,LA ,USA ,NUFORC,1,
4/26/2016,Triangle ,New Orleans ,LA ,USA ,NUFORC,1,
4/26/2016,Triangle ,San Diego ,CA ,USA ,NUFORC,1,
4/25/2016,Triangle ,Goosecreek ,SC ,USA ,NUFORC,1,
4/25/2016,Triangle ,Deer Park ,NY ,USA ,NUFORC,1,
4/24/2016,Triangle ,Chester ,SC ,USA ,NUFORC,1,
4/24/2016,Triangle ,Horizon City ,TX ,USA ,NUFORC,1,
4/23/2016,Triangle ,Waleska ,GA ,USA ,NUFORC,1,
4/21/2016,Triangle ,Sanford ,FL ,USA ,NUFORC,1,
4/19/2016,Triangle ,Jefferson City ,MO ,USA ,NUFORC,1,
4/18/2016,Triangle ,Peoria ,AZ ,USA ,NUFORC,1,
4/18/2016,Triangle ,Napa ,CA ,USA ,NUFORC,1,
4/18/2016,Triangle ,Muscatine ,IA ,USA ,NUFORC,1,
4/17/2016,Triangle ,Lincoln City ,OR ,USA ,NUFORC,1,
4/15/2016,Triangle ,Raleigh ,NC ,USA ,NUFORC,1,
4/14/2016,Triangle ,Jacksonville ,FL ,USA ,NUFORC,1,
4/14/2016,Triangle ,Stoneham ,MA ,USA ,NUFORC,1,
4/14/2016,Triangle ,Westfield ,MA ,USA ,NUFORC,1,
4/14/2016,Triangle ,Knoxville ,TN ,USA ,NUFORC,1,
4/13/2016,Triangle ,Indianapolis ,IN ,USA ,NUFORC,1,
4/12/2016,Triangle ,Fort Lee ,NJ ,USA ,NUFORC,1,
4/11/2016,Triangle ,Lamberton ,MN ,USA ,NUFORC,1,
4/10/2016,Triangle ,Williamston ,MI ,USA ,NUFORC,1,
4/10/2016,Triangle ,Corning ,AR ,USA ,NUFORC,1,
4/8/2016,Triangle ,Burlington ,MA ,USA ,NUFORC,1,
4/6/2016,Triangle ,Elgin ,IL ,USA ,NUFORC,1,
4/6/2016,Triangle ,Hildale ,UT ,USA ,NUFORC,1,
4/5/2016,Triangle ,South Portland ,ME ,USA ,NUFORC,1,
4/5/2016,Triangle ,West Frankfort ,IL ,USA ,NUFORC,1,
4/4/2016,Triangle ,Florence ,MT ,USA ,NUFORC,1,
4/2/2016,Triangle ,Las Vegas ,NV ,USA ,NUFORC,1,
4/1/2016,Triangle ,Rumney ,NH ,USA ,NUFORC,1,
4/1/2016,Triangle ,Port Orange ,FL ,USA ,NUFORC,1,
4/1/2016,Triangle ,Walkertown ,NC ,USA ,NUFORC,1,
3/30/2016,Triangle ,Corydon ,IN ,USA ,NUFORC,1,
3/29/2016,Triangle ,Verona ,WI ,USA ,NUFORC,1,
3/29/2016,Triangle ,Auburn ,NY ,USA ,NUFORC,1,
3/29/2016,Triangle ,Windham ,NH ,USA ,NUFORC,1,
3/29/2016,Triangle ,Aurora ,CO ,USA ,NUFORC,1,
3/29/2016,Triangle ,St. Paul ,MN ,USA ,NUFORC,1,
3/26/2016,Triangle ,El Paso ,TX ,USA ,NUFORC,1,
3/26/2016,Triangle ,Fort Collins ,CO ,USA ,NUFORC,1,
3/25/2016,Triangle ,Reseda ,CA ,USA ,NUFORC,1,
3/25/2016,Triangle ,Milwaukie ,OR ,USA ,NUFORC,1,
3/25/2016,Triangle ,Gouldsboro ,PA ,USA ,NUFORC,1,
3/25/2016,Triangle ,Jackson ,KY ,USA ,NUFORC,1,
3/25/2016,Triangle ,Lakewood ,NJ ,USA ,NUFORC,1,
3/25/2016,Triangle ,Albuquerque ,NM ,USA ,NUFORC,1,
3/23/2016,Triangle ,Eugene ,OR ,USA ,NUFORC,1,
3/23/2016,Triangle ,Fairbanks ,AK ,USA ,NUFORC,1,
3/22/2016,Triangle ,Poinciana ,FL ,USA ,NUFORC,1,
3/19/2016,Triangle ,Albany ,OR ,USA ,NUFORC,1,
3/18/2016,Triangle ,Lincoln ,NE ,USA ,NUFORC,1,
3/18/2016,Triangle ,Castro Valley ,CA ,USA ,NUFORC,1,
3/18/2016,Triangle ,Mesa ,AZ ,USA ,NUFORC,1,
3/18/2016,Triangle ,Canton ,MI ,USA ,NUFORC,1,
3/17/2016,Triangle ,Castro Valley ,CA ,USA ,NUFORC,1,
3/17/2016,Triangle ,Pueblo ,CO ,USA ,NUFORC,1,
3/16/2016,Triangle ,Santa Fe ,NM ,USA ,NUFORC,1,
3/15/2016,Triangle ,Plymouth Meeting ,PA ,USA ,NUFORC,1,
3/15/2016,Triangle ,Wichita Falls ,TX ,USA ,NUFORC,1,
3/15/2016,Triangle ,Myrtle Beach ,SC ,USA ,NUFORC,1,
3/15/2016,Triangle ,Myrtle Beach ,SC ,USA ,NUFORC,1,
3/12/2016,Triangle ,Deltona ,FL ,USA ,NUFORC,1,
3/11/2016,Triangle ,McHenrry ,IL ,USA ,NUFORC,1,
3/11/2016,Triangle ,Kokomo ,IN ,USA ,NUFORC,1,
3/11/2016,Triangle ,Dillingham ,AK ,USA ,NUFORC,1,
3/9/2016,Triangle ,East Longmeadow ,MA ,USA ,NUFORC,1,
3/9/2016,Triangle ,Silver Spring ,MD ,USA ,NUFORC,1,
3/8/2016,Triangle ,Van Buren ,AR ,USA ,NUFORC,1,
3/8/2016,Triangle ,Bel Air ,MD ,USA ,NUFORC,1,
3/7/2016,Triangle ,Lamberton ,MN ,USA ,NUFORC,1,
3/7/2016,Triangle ,Burke ,VA ,USA ,NUFORC,1,
3/6/2016,Triangle ,St. George ,UT ,USA ,NUFORC,1,
3/6/2016,Triangle ,Lamberton ,MN ,USA ,NUFORC,1,
3/4/2016,Triangle ,Novi ,MI ,USA ,NUFORC,1,
3/3/2016,Triangle ,Columbus ,OH ,USA ,NUFORC,1,
3/2/2016,Triangle ,Jacksonville ,OH ,USA ,NUFORC,1,
3/1/2016,Triangle ,Ocala ,FL ,USA ,NUFORC,1,
3/1/2016,Triangle ,Glendale ,AZ ,USA ,NUFORC,1,
2/29/2016,Triangle ,Sebastian ,FL ,USA ,NUFORC,1,
2/29/2016,Triangle ,Salunga/Landisville area right by highway 283 ,PA ,USA ,NUFORC,1,
2/29/2016,Triangle ,York ,PA ,USA ,NUFORC,1,
2/29/2016,Triangle ,Chandler ,AZ ,USA ,NUFORC,1,
2/28/2016,Triangle ,Marshfield ,MO ,USA ,NUFORC,1,
2/28/2016,Triangle ,Centreville ,VA ,USA ,NUFORC,1,
2/28/2016,Triangle ,Rosiclare ,IL ,USA ,NUFORC,1,
2/28/2016,Triangle ,Pittstown ,NJ ,USA ,NUFORC,1,
2/28/2016,Triangle ,Levene ,AZ ,USA ,NUFORC,1,
2/27/2016,Triangle ,Erlanger ,KY ,USA ,NUFORC,1,
2/26/2016,Triangle ,Poland ,ME ,USA ,NUFORC,1,
2/26/2016,Triangle ,Houston ,TX ,USA ,NUFORC,1,
2/26/2016,Triangle ,Lower Mount Bethel ,PA ,USA ,NUFORC,1,
2/25/2016,Triangle ,Johnson Creek (on outskirts of, on Hwy 94 east) ,WI ,USA ,NUFORC,1
2/22/2016,Triangle ,Wilkeson ,WA ,USA ,NUFORC,1,
2/20/2016,Triangle ,Mesa ,AZ ,USA ,NUFORC,1,
2/19/2016,Triangle ,Gainesville ,MO ,USA ,NUFORC,1,
2/18/2016,Triangle ,New Hampton ,NH ,USA ,NUFORC,1,
2/17/2016,Triangle ,Cape Coral ,FL ,USA ,NUFORC,1,
2/17/2016,Triangle ,Miami (Suburbs) ,FL ,USA ,NUFORC,1,
2/17/2016,Triangle ,Portage ,IN ,USA ,NUFORC,1,
2/15/2016,Triangle ,Tunkhannock ,PA ,USA ,NUFORC,1,
2/15/2016,Triangle ,Virginia Beach ,VA ,USA ,NUFORC,1,
2/15/2016,Triangle ,East Aurora ,NY ,USA ,NUFORC,1,
2/14/2016,Triangle ,Hayward ,CA ,USA ,NUFORC,1,
2/13/2016,Triangle ,Port Hueneme ,CA ,USA ,NUFORC,1,
2/13/2016,Triangle ,Erie ,CO ,USA ,NUFORC,1,
2/13/2016,Triangle ,Greensboro ,NC ,USA ,NUFORC,1,
2/13/2016,Triangle ,Morrisville ,PA ,USA ,NUFORC,1,
2/13/2016,Triangle ,Monticello ,MN ,USA ,NUFORC,1,
2/11/2016,Triangle ,Temecula ,CA ,USA ,NUFORC,1,
2/10/2016,Triangle ,Radford ,VA ,USA ,NUFORC,1,
2/10/2016,Triangle ,Ione ,OR ,USA ,NUFORC,1,
2/10/2016,Triangle ,Ashland ,OR ,USA ,NUFORC,1,
2/9/2016,Triangle ,Perris ,CA ,USA ,NUFORC,1,
2/9/2016,Triangle ,Lancaster ,SC ,USA ,NUFORC,1,
2/8/2016,Triangle ,Santa Cruz ,CA ,USA ,NUFORC,1,
2/8/2016,Triangle ,Mill Creek ,WA ,USA ,NUFORC,1,
2/8/2016,Triangle ,"Washington, D.C. & Baltimore (between; on I-295) ",MD ,USA ,NUFORC,1,
2/7/2016,Triangle ,Antelope ,CA ,USA ,NUFORC,1,
2/7/2016,Triangle ,Los Ranchos de Albuquerque ,NM ,USA ,NUFORC,1,
2/6/2016,Triangle ,Temecula ,CA ,USA ,NUFORC,1,
2/5/2016,Triangle ,Seattle ,WA ,USA ,NUFORC,1,
2/5/2016,Triangle ,Milwaukee ,WI ,USA ,NUFORC,1,
2/2/2016,Triangle ,Baltimore ,MD ,USA ,NUFORC,1,
2/2/2016,Triangle ,Boise ,ID ,USA ,NUFORC,1,
1/31/2016,Triangle ,Stanton ,TX ,USA ,NUFORC,1,
1/31/2016,Triangle ,Baltimore ,MD ,USA ,NUFORC,1,
1/31/2016,Triangle ,Carmel ,ME ,USA ,NUFORC,1,
1/29/2016,Triangle ,Pontiac ,MI ,USA ,NUFORC,1,
1/29/2016,Triangle ,Baltimore (West Hampden) ,MD ,USA ,NUFORC,1,
1/28/2016,Triangle ,Knoxville ,TN ,USA ,NUFORC,1,
1/27/2016,Triangle ,Arden ,NC ,USA ,NUFORC,1,
1/23/2016,Triangle ,Azusa ,CA ,USA ,NUFORC,1,
1/23/2016,Triangle ,Stafford ,VA ,USA ,NUFORC,1,
1/23/2016,Triangle ,Orting ,WA ,USA ,NUFORC,1,
1/21/2016,Triangle ,Durham ,NC ,USA ,NUFORC,1,
1/17/2016,Triangle ,San Francisco ,CA ,USA ,NUFORC,1,
1/17/2016,Triangle ,Accord ,NY ,USA ,NUFORC,1,
1/14/2016,Triangle ,Marion ,IN ,USA ,NUFORC,1,
1/14/2016,Triangle ,I-495 North (driving on) ,MD ,USA ,NUFORC,1,
1/12/2016,Triangle ,Columbus ,OH ,USA ,NUFORC,1,
1/12/2016,Triangle ,Columbia ,MS ,USA ,NUFORC,1,
1/11/2016,Triangle ,Gilbert ,AZ ,USA ,NUFORC,1,
1/11/2016,Triangle ,Ivanhoe ,NC ,USA ,NUFORC,1,
1/11/2016,Triangle ,Kingsburg ,CA ,USA ,NUFORC,1,
1/11/2016,Triangle ,St. Louis ,MO ,USA ,NUFORC,1,
1/11/2016,Triangle ,Dixmont ,ME ,USA ,NUFORC,1,
1/9/2016,Triangle ,Rockville ,VA ,USA ,NUFORC,1,
1/6/2016,Triangle ,Jenkins ,KY ,USA ,NUFORC,1,
1/6/2016,Triangle ,Albuquerque ,NM ,USA ,NUFORC,1,
1/6/2016,Triangle ,Vassar ,MI ,USA ,NUFORC,1,
1/6/2016,Triangle ,Sarasota ,FL ,USA ,NUFORC,1,
1/5/2016,Triangle ,Las Vegas ,NV ,USA ,NUFORC,1,
1/5/2016,Triangle ,Oxford ,AL ,USA ,NUFORC,1,
1/4/2016,Triangle ,San Diego ,CA ,USA ,NUFORC,1,
1/4/2016,Triangle ,New Blaine ,AR ,USA ,NUFORC,1,
1/4/2016,Triangle ,Kennewick ,WA ,USA ,NUFORC,1,
1/3/2016,Triangle ,Woodbury ,MN ,USA ,NUFORC,1,
1/2/2016,Triangle ,Gallatin ,TN ,USA ,NUFORC,1,
1/2/2016,Triangle ,Norwich ,CT ,USA ,NUFORC,1,
1/2/2016,Triangle ,Pound Ridge ,NY ,USA ,NUFORC,1,
1/1/2016,Triangle ,Aptos ,CA ,USA ,NUFORC,1,
1/1/2016,Triangle ,Pinson ,AL ,USA ,MUFON,1,
1/1/2016,Triangle ,Thermopolis ,WY ,USA ,NUFORC,1,
1/1/2016,Triangle ,Matthews ,NC ,USA ,NUFORC,1,
1/1/2016,Triangle ,Arnold ,MO ,USA ,NUFORC,1,
12/31/2015,Triangle ,Sequim ,WA ,USA ,NUFORC,1,
12/28/2015,Triangle ,Glendale (La Crecenta) ,CA ,USA ,NUFORC,1,
12/28/2015,Triangle ,Owensboro ,KY ,USA ,NUFORC,1,
12/27/2015,Triangle ,Londonderry ,NH ,USA ,NUFORC,1,
12/26/2015,Triangle ,Campobello ,SC ,USA ,NUFORC,1,
12/25/2015,Triangle ,Palm Beach Gardens ,FL ,USA ,NUFORC,1,
12/24/2015,Triangle ,Revere ,MA ,USA ,NUFORC,1,
12/24/2015,Triangle ,Wind Lake ,WI ,USA ,NUFORC,1,
12/24/2015,Triangle ,Gainesville ,FL ,USA ,NUFORC,1,
12/24/2015,Triangle ,Tomahawk ,WV ,USA ,NUFORC,1,
12/21/2015,Triangle ,Dunedin ,FL ,USA ,NUFORC,1,
12/20/2015,Triangle ,Middleboro ,MA ,USA ,NUFORC,1,
12/20/2015,Triangle ,Berwyn ,IL ,USA ,NUFORC,1,
12/19/2015,Triangle ,McComb ,OH ,USA ,NUFORC,1,
12/19/2015,Triangle ,Ponte Vedra ,FL ,USA ,NUFORC,1,
12/17/2015,Triangle ,Pope ,MS ,USA ,NUFORC,1,
12/17/2015,Triangle ,Arabi ,GA ,USA ,NUFORC,1,
12/15/2015,Triangle ,Bellingham ,WA ,USA ,NUFORC,1,
12/10/2015,Triangle ,Bluff City ,TN ,USA ,NUFORC,1,
12/5/2015,Triangle ,Thornton ,KY ,USA ,NUFORC,1,
12/1/2015,Triangle ,Leesville ,SC ,USA ,NUFORC,1,
11/20/2015,Triangle ,rockford ,IL ,USA ,NUFORC,1,
11/6/2015,Triangle ,Rancho Cucamonga ,CA ,USA ,NUFORC,1,
10/10/2015,Triangle ,Kettering ,OH ,USA ,NUFORC,1,
10/9/2015,Triangle ,Exeter ,NH ,USA ,NUFORC,1,
8/15/2015,Triangle ,Valley Center ,KS ,USA ,NUFORC,1,
7/5/2015,Triangle ,Columbus ,OH ,USA ,NUFORC,1,
7/4/2015,Triangle ,Hickory ,NC ,USA ,NUFORC,1,
7/4/2015,Triangle ,East Los Angeles ,CA ,USA ,NUFORC,1,
7/4/2015,Triangle ,Louisville ,KY ,USA ,NUFORC,1,
7/4/2015,Triangle ,Hudson ,WI ,USA ,NUFORC,1,
7/4/2015,Triangle ,Wisconsin Dells ,WI ,USA ,NUFORC,1,
7/4/2015,Triangle ,Littleton ,CO ,USA ,NUFORC,1,
7/4/2015,Triangle ,Bethlehem ,PA ,USA ,NUFORC,1,
7/4/2015,Triangle ,Highlands Ranch ,CO ,USA ,NUFORC,1,
3/16/2015,Triangle ,Centerville ,UT ,USA ,NUFORC,1,
1/18/2015,Triangle ,Laurel ,MT ,USA ,NUFORC,1,
1/11/2015,Triangle ,North Myrtle Beach ,SC ,USA ,NUFORC,1,
10/27/2014,Triangle ,Houston ,TX ,USA ,NUFORC,1,
9/19/2014,Triangle ,Rutland ,MA ,USA ,NUFORC,1,
8/29/2014,Triangle ,Pocatello ,ID ,USA ,NUFORC,1,
5/17/2014,Triangle ,Duncan ,OK ,USA ,NUFORC,1,
1/3/2014,Triangle ,Jacksonville ,FL ,USA ,NUFORC,1,
8/23/2013,Triangle ,Hollister ,CA ,USA ,NUFORC,1,
12/31/2012,Triangle ,Moline ,IL ,USA ,NUFORC,1,
6/15/2012,Triangle ,Evansdale ,IA ,USA ,NUFORC,1,
10/1/2011,Triangle ,Union ,WV ,USA ,MUFON,1,
9/13/2010,Triangle ,Hoffman ,NC ,USA ,NUFORC,1,
7/14/2010,Triangle ,Valentine ,NE ,USA ,NUFORC,1,
1/1/2010,Triangle ,Rogers ,AR ,USA ,NUFORC,1,
7/5/2009,Triangle ,Kempton ,PA ,USA ,NUFORC,1,
10/29/2008,Triangle ,Las Vegas (north of, on Hwy. 95) ,NV ,USA ,NUFORC,1
4/20/2008,Triangle ,Dublin ,OH ,USA ,NUFORC,1,
10/15/2006,Triangle ,Mettawa ,IL ,USA ,NUFORC,1,
7/14/2005,Triangle ,Baraboo ,WI ,USA ,NUFORC,1,
1/1/2005,Triangle ,Croswell ,MI ,USA ,NUFORC,1,
11/15/2004,Triangle ,Ft. Sill ,OK ,USA ,NUFORC,1,
8/12/2000,Triangle ,Fresno ,CA ,USA ,NUFORC,1,
4/18/2000,Triangle ,Aztec (northwest of) ,NM ,USA ,NUFORC,1,
6/10/1998,Triangle ,Mechanicsville ,IA ,USA ,NUFORC,1,
8/15/1997,Triangle ,Grand Bay ,AL ,USA ,NUFORC,1,
2/13/1992,Triangle ,Peoria ,AZ ,USA ,NUFORC,1,
2/2/1990,Triangle ,Lake Wataree ,SC ,USA ,NUFORC,1,
4/18/1989,Triangle ,Aurora ,CO ,USA ,NUFORC,1,
6/25/1985,Triangle ,Plant City ,FL ,USA ,NUFORC,1,
6/30/1978,Triangle ,New Washington ,OH ,USA ,NUFORC,1,
12/15/1977,Triangle ,Milpitas (Morgan Hill?) ,CA ,USA ,NUFORC,1,
10/15/1974,Triangle ,Big Sandy ,TX ,USA ,NUFORC,1,
6/1/1964,Triangle ,Houston ,TX ,USA ,NUFORC,1,
7/3/2016,Triangle ,Srinagar ,,India ,NUFORC,0,
6/22/2016,Triangle ,Chajar? Entre R?os ,,Argentina ,NUFORC,0,
5/12/2016,Triangle ,Shanghai ,,China ,NUFORC,0,
5/1/2016,Triangle ,Camrose ,AB ,Canada ,NUFORC,0,
4/17/2016,Triangle ,Calgary ,AB ,Canada ,NUFORC,0,
4/2/2016,Triangle ,Helsinki ,,Finland ,NUFORC,0,
3/26/2016,Triangle ,Wigan ,,England/UK ,NUFORC,0,
3/15/2016,Triangle ,Adelaide ,,Australia ,NUFORC,0,
3/4/2016,Triangle ,Brisbane (Australia) ,,Australia ,NUFORC,0,
2/29/2016,Triangle ,London (Buckinghamshire) ,,England/UK ,NUFORC,0,
2/26/2016,Triangle ,Daimus ,,Spain ,NUFORC,0,
2/14/2016,Triangle ,Hull (East Yorkshire) ,,England/UK ,NUFORC,0,
1/21/2016,Triangle ,Port Adelaide ,,South Australia ,NUFORC,0,
12/31/2015,Triangle ,Southwest UK ,,England/UK ,NUFORC,0,
12/27/2015,Triangle ,Ottawa ,ON ,Canada ,NUFORC,0,
12/24/2015,Triangle ,Kemptville ,ON ,Canada ,NUFORC,0,
8/15/2011,Triangle ,Keynsham (Bristol) ,,England/UK ,NUFORC,0,
6/9/2000,Triangle ,Regina (Canada) ,SK ,Canada ,NUFORC,0,
1/1/1997,Triangle ,Monchengladbach ,,England/UK ,NUFORC,0,
1/1/1997,Triangle ,Monchengladbach ,,Germany ,NUFORC,0,
7/21/2016,Unknown ,South Kingstown ,RI ,USA ,NUFORC,1,
7/21/2016,Unknown ,Richland ,WA ,USA ,NUFORC,1,
7/19/2016,Unknown ,Daytona Beach ,FL ,USA ,NUFORC,1,
7/17/2016,Unknown ,Ansonia ,CT ,USA ,NUFORC,1,
7/17/2016,Unknown ,Quartzsite ,AZ ,USA ,NUFORC,1,
7/16/2016,Unknown ,Concord ,NH ,USA ,NUFORC,1,
7/14/2016,Unknown ,Cedar Falls ,IA ,USA ,NUFORC,1,
7/10/2016,Unknown ,Boise ,ID ,USA ,NUFORC,1,
7/10/2016,Unknown ,Los Banos ,CA ,USA ,NUFORC,1,
7/10/2016,Unknown ,Bowie ,MD ,USA ,NUFORC,1,
7/9/2016,Unknown ,Amboy ,WA ,USA ,NUFORC,1,
7/7/2016,Unknown ,Austin ,TX ,USA ,NUFORC,1,
7/7/2016,Unknown ,Helena ,MT ,USA ,NUFORC,1,
7/7/2016,Unknown ,Alameda ,CA ,USA ,NUFORC,1,
7/6/2016,Unknown ,Palermo ,ME ,USA ,NUFORC,1,
7/4/2016,Unknown ,Detour Village ,MI ,USA ,NUFORC,1,
7/4/2016,Unknown ,Bellevue ,WA ,USA ,NUFORC,1,
7/4/2016,Unknown ,State College ,PA ,USA ,NUFORC,1,
7/4/2016,Unknown ,Colorado Springs ,CO ,USA ,NUFORC,1,
7/4/2016,Unknown ,Summersville ,WV ,USA ,NUFORC,1,
7/4/2016,Unknown ,Sarcoxie ,MO ,USA ,NUFORC,1,
7/3/2016,Unknown ,Riverside ,CA ,USA ,NUFORC,1,
7/3/2016,Unknown ,Tanner ,AL ,USA ,NUFORC,1,
7/3/2016,Unknown ,Atlanta ,ID ,USA ,NUFORC,1,
7/3/2016,Unknown ,Rootstown ,OH ,USA ,NUFORC,1,
7/1/2016,Unknown ,Escondido ,CA ,USA ,NUFORC,1,
7/1/2016,Unknown ,White Center ,WA ,USA ,NUFORC,1,
6/30/2016,Unknown ,Rancho Cucamonga ,CA ,USA ,NUFORC,1,
6/29/2016,Unknown ,Siloam Springs ,AR ,USA ,NUFORC,1,
6/27/2016,Unknown ,Live Oak ,FL ,USA ,NUFORC,1,
6/23/2016,Unknown ,Centennial ,CO ,USA ,NUFORC,1,
6/21/2016,Unknown ,Nashville ,TN ,USA ,NUFORC,1,
6/19/2016,Unknown ,Avon ,NC ,USA ,NUFORC,1,
6/19/2016,Unknown ,Pike Creek ,DE ,USA ,NUFORC,1,
6/18/2016,Unknown ,Garden Grove ,CA ,USA ,NUFORC,1,
6/18/2016,Unknown ,Canton ,NY ,USA ,NUFORC,1,
6/18/2016,Unknown ,Ridgeway ,CO ,USA ,NUFORC,1,
6/14/2016,Unknown ,Brunswick ,ME ,USA ,NUFORC,1,
6/13/2016,Unknown ,Creston ,MT ,USA ,NUFORC,1,
6/13/2016,Unknown ,South Bend ,IN ,USA ,NUFORC,1,
6/11/2016,Unknown ,Laguna Beach ,CA ,USA ,NUFORC,1,
6/11/2016,Unknown ,Peoria ,AZ ,USA ,NUFORC,1,
6/11/2016,Unknown ,Cambridge ,MA ,USA ,NUFORC,1,
6/11/2016,Unknown ,Cedar Rapids ,IA ,USA ,NUFORC,1,
6/10/2016,Unknown ,Lancaster ,SC ,USA ,NUFORC,1,
6/10/2016,Unknown ,Ormond Beach ,FL ,USA ,NUFORC,1,
6/10/2016,Unknown ,Seattle ,WA ,USA ,NUFORC,1,
6/4/2016,Unknown ,Joshua Tree ,CA ,USA ,NUFORC,1,
6/4/2016,Unknown ,Crooks ,SD ,USA ,NUFORC,1,
6/4/2016,Unknown ,Boise ,ID ,USA ,NUFORC,1,
6/3/2016,Unknown ,Norwalk ,CA ,USA ,NUFORC,1,
6/2/2016,Unknown ,Phoenix ,AZ ,USA ,NUFORC,1,
6/2/2016,Unknown ,Kingman ,AZ ,USA ,NUFORC,1,
6/2/2016,Unknown ,Phoenix ,AZ ,USA ,NUFORC,1,
6/1/2016,Unknown ,Harrington ,DE ,USA ,NUFORC,1,
5/31/2016,Unknown ,North Berwick ,ME ,USA ,NUFORC,1,
5/28/2016,Unknown ,Brookksville ,FL ,USA ,NUFORC,1,
5/27/2016,Unknown ,Eastpointe ,MI ,USA ,NUFORC,1,
5/25/2016,Unknown ,Los Angeles (Del Mar Beach) ,CA ,USA ,NUFORC,1,
5/24/2016,Unknown ,Wyoming ,MN ,USA ,NUFORC,1,
5/22/2016,Unknown ,Rosholt ,WI ,USA ,NUFORC,1,
5/19/2016,Unknown ,Shrewsbury ,MA ,USA ,NUFORC,1,
5/19/2016,Unknown ,Las Cruces ,NM ,USA ,NUFORC,1,
5/16/2016,Unknown ,Noblesville ,IN ,USA ,NUFORC,1,
5/15/2016,Unknown ,Robins ,IA ,USA ,NUFORC,1,
5/15/2016,Unknown ,Summerville ,SC ,USA ,NUFORC,1,
5/15/2016,Unknown ,Willard ,NY ,USA ,NUFORC,1,
5/15/2016,Unknown ,Haltom City ,TX ,USA ,NUFORC,1,
5/14/2016,Unknown ,Indianapolis ,IN ,USA ,NUFORC,1,
5/14/2016,Unknown ,Albuquerque ,NM ,USA ,NUFORC,1,
5/12/2016,Unknown ,Sarasota ,FL ,USA ,NUFORC,1,
5/11/2016,Unknown ,Payson ,AZ ,USA ,NUFORC,1,
5/10/2016,Unknown ,West Palm Beach ,FL ,USA ,NUFORC,1,
5/9/2016,Unknown ,Slidell ,LA ,USA ,NUFORC,1,
5/9/2016,Unknown ,Montreal ,MO ,USA ,NUFORC,1,
5/8/2016,Unknown ,Goose Creek ,SC ,USA ,NUFORC,1,
5/8/2016,Unknown ,Kenner ,LA ,USA ,NUFORC,1,
5/7/2016,Unknown ,Wichita ,KS ,USA ,NUFORC,1,
5/7/2016,Unknown ,Clearwater ,FL ,USA ,NUFORC,1,
5/7/2016,Unknown ,Telluride ,CO ,USA ,NUFORC,1,
5/7/2016,Unknown ,Oviedo ,FL ,USA ,NUFORC,1,
5/3/2016,Unknown ,Scanlon ,MN ,USA ,NUFORC,1,
5/2/2016,Unknown ,Colorado Springs ,CO ,USA ,NUFORC,1,
5/1/2016,Unknown ,Montreal ,MO ,USA ,NUFORC,1,
5/1/2016,Unknown ,Ponce Inlet ,FL ,USA ,NUFORC,1,
4/30/2016,Unknown ,Stamford ,CT ,USA ,NUFORC,1,
4/28/2016,Unknown ,Galt ,CA ,USA ,NUFORC,1,
4/27/2016,Unknown ,South Kingstown ,RI ,USA ,NUFORC,1,
4/23/2016,Unknown ,Bonita Springs ,FL ,USA ,NUFORC,1,
4/20/2016,Unknown ,Terre Haute ,IN ,USA ,NUFORC,1,
4/19/2016,Unknown ,Millville ,NJ ,USA ,NUFORC,1,
4/19/2016,Unknown ,Rock Island ,IL ,USA ,NUFORC,1,
4/19/2016,Unknown ,Elmhurst ,IL ,USA ,NUFORC,1,
4/18/2016,Unknown ,Goodlettsville ,TN ,USA ,NUFORC,1,
4/17/2016,Unknown ,Middleburg ,FL ,USA ,NUFORC,1,
4/16/2016,Unknown ,Wethersfield ,CT ,USA ,NUFORC,1,
4/13/2016,Unknown ,Albuquerque ,NM ,USA ,NUFORC,1,
